Class ID;Preferred Label;Link
BTO:0000872;oligodendrocytic cell line;http://purl.obolibrary.org/obo/BTO_0000872
BTO:0002864;T3M4 cell;http://purl.obolibrary.org/obo/BTO_0002864
BTO:0001929;ATDC-5 cell;http://purl.obolibrary.org/obo/BTO_0001929
BTO:0003250;colonic epithelium cell line;http://purl.obolibrary.org/obo/BTO_0003250
BTO:0005231;culture condition:D-glucose-grown cell;http://purl.obolibrary.org/obo/BTO_0005231
BTO:0005242;MLE-15 cell;http://purl.obolibrary.org/obo/BTO_0005242
BTO:0000704;culture condition:D-lactate-grown cell;http://purl.obolibrary.org/obo/BTO_0000704
BTO:0000715;leaf base;http://purl.obolibrary.org/obo/BTO_0000715
BTO:0002707;culture condition:ornithine-grown cell;http://purl.obolibrary.org/obo/BTO_0002707
BTO:0004681;bursa copulatrix;http://purl.obolibrary.org/obo/BTO_0004681
BTO:0002831;PC-346C cell;http://purl.obolibrary.org/obo/BTO_0002831
BTO:0002842;cholangioma cell;http://purl.obolibrary.org/obo/BTO_0002842
BTO:0000850;amelanotic melanoma cell;http://purl.obolibrary.org/obo/BTO_0000850
BTO:0000069;WISH cell;http://purl.obolibrary.org/obo/BTO_0000069
BTO:0005431;Vgamma9Vdelta2 T-lymphocyte;http://purl.obolibrary.org/obo/BTO_0005431
BTO:0005220;PC-3M cell;http://purl.obolibrary.org/obo/BTO_0005220
BTO:0002034;SK-UT-1 cell;http://purl.obolibrary.org/obo/BTO_0002034
BTO:0002045;capillary;http://purl.obolibrary.org/obo/BTO_0002045
BTO:0003498;OVISE cell;http://purl.obolibrary.org/obo/BTO_0003498
BTO:0001808;saphenous vein;http://purl.obolibrary.org/obo/BTO_0001808
BTO:0000551;lung cancer cell;http://purl.obolibrary.org/obo/BTO_0000551
BTO:0000762;lung cancer cell line;http://purl.obolibrary.org/obo/BTO_0000762
BTO:0001819;stria vascularis;http://purl.obolibrary.org/obo/BTO_0001819
BTO:0000391;DLD-1 cell;http://purl.obolibrary.org/obo/BTO_0000391
BTO:0001448;visceral hump;http://purl.obolibrary.org/obo/BTO_0001448
BTO:0001459;white prepupa;http://purl.obolibrary.org/obo/BTO_0001459
BTO:0004386;posterior cardinal vein;http://purl.obolibrary.org/obo/BTO_0004386
BTO:0002394;DC-3F cell;http://purl.obolibrary.org/obo/BTO_0002394
BTO:0004397;B-103 cell;http://purl.obolibrary.org/obo/BTO_0004397
BTO:0002056;siphon;http://purl.obolibrary.org/obo/BTO_0002056
BTO:0004037;AD-10 cell;http://purl.obolibrary.org/obo/BTO_0004037
BTO:0004048;aril;http://purl.obolibrary.org/obo/BTO_0004048
BTO:0001866;bronchiolar epithelium;http://purl.obolibrary.org/obo/BTO_0001866
BTO:0001877;psoas major;http://purl.obolibrary.org/obo/BTO_0001877
BTO:0003922;KHOS/NP (R-970-5) cell;http://purl.obolibrary.org/obo/BTO_0003922
BTO:0000402;epicotyl;http://purl.obolibrary.org/obo/BTO_0000402
BTO:0002405;EoL-1 cell;http://purl.obolibrary.org/obo/BTO_0002405
BTO:0000413;epiphysis;http://purl.obolibrary.org/obo/BTO_0000413
BTO:0001495;plumule;http://purl.obolibrary.org/obo/BTO_0001495
BTO:0002416;NCI-H929 cell;http://purl.obolibrary.org/obo/BTO_0002416
BTO:0003487;visceral endoderm;http://purl.obolibrary.org/obo/BTO_0003487
BTO:0004408;culture condition:CD34+ cell;http://purl.obolibrary.org/obo/BTO_0004408
BTO:0003149;interalveolar septum;http://purl.obolibrary.org/obo/BTO_0003149
BTO:0002092;ganglioglioma cell;http://purl.obolibrary.org/obo/BTO_0002092
BTO:0004084;epitrochlearis muscle;http://purl.obolibrary.org/obo/BTO_0004084
BTO:0004095;EONT cell;http://purl.obolibrary.org/obo/BTO_0004095
BTO:0005128;M12 prostate cancer cell;http://purl.obolibrary.org/obo/BTO_0005128
BTO:0004060;fibroblast-like synoviocyte;http://purl.obolibrary.org/obo/BTO_0004060
BTO:0005339;Ma-Mel-11 cell;http://purl.obolibrary.org/obo/BTO_0005339
BTO:0004071;middle ear squamous cell carcinoma cell;http://purl.obolibrary.org/obo/BTO_0004071
BTO:0004082;HCC-827 cell;http://purl.obolibrary.org/obo/BTO_0004082
BTO:0003980;SGHPL-4 cell;http://purl.obolibrary.org/obo/BTO_0003980
BTO:0001704;twitch muscle;http://purl.obolibrary.org/obo/BTO_0001704
BTO:0004431;coronary artery endothelial cell line;http://purl.obolibrary.org/obo/BTO_0004431
BTO:0004789;ruminal fluid;http://purl.obolibrary.org/obo/BTO_0004789
BTO:0002450;anterior hypothalamic nucleus;http://purl.obolibrary.org/obo/BTO_0002450
BTO:0003183;melanocyte cell line;http://purl.obolibrary.org/obo/BTO_0003183
BTO:0005175;Panc-02 cell;http://purl.obolibrary.org/obo/BTO_0005175
BTO:0005386;U-1752 cell;http://purl.obolibrary.org/obo/BTO_0005386
BTO:0001853;vascular endothelium;http://purl.obolibrary.org/obo/BTO_0001853
BTO:0001069;pitcher;http://purl.obolibrary.org/obo/BTO_0001069
BTO:0004442;UT-SCC-5 cell;http://purl.obolibrary.org/obo/BTO_0004442
BTO:0001831;thoracic ganglion;http://purl.obolibrary.org/obo/BTO_0001831
BTO:0001842;pleural ganglion;http://purl.obolibrary.org/obo/BTO_0001842
BTO:0003532;A7 cell;http://purl.obolibrary.org/obo/BTO_0003532
BTO:0000954;nymph;http://purl.obolibrary.org/obo/BTO_0000954
BTO:0002946;MNT-1 cell;http://purl.obolibrary.org/obo/BTO_0002946
BTO:0002957;DM6 cell;http://purl.obolibrary.org/obo/BTO_0002957
BTO:0005535;culture condition:CD56+ cell;http://purl.obolibrary.org/obo/BTO_0005535
BTO:0003543;L-02 cell;http://purl.obolibrary.org/obo/BTO_0003543
BTO:0005546;tuber meristem;http://purl.obolibrary.org/obo/BTO_0005546
BTO:0003554;YTS-1 cell;http://purl.obolibrary.org/obo/BTO_0003554
BTO:0005557;BP-ALL cell;http://purl.obolibrary.org/obo/BTO_0005557
BTO:0005810;immune system;http://purl.obolibrary.org/obo/BTO_0005810
BTO:0005821;CMT-167 cell;http://purl.obolibrary.org/obo/BTO_0005821
BTO:0000010;culture condition:3-methylcrotonoyl-CoA-grown cell;http://purl.obolibrary.org/obo/BTO_0000010
BTO:0001092;KATO-III cell;http://purl.obolibrary.org/obo/BTO_0001092
BTO:0003084;vaginal fluid;http://purl.obolibrary.org/obo/BTO_0003084
BTO:0000368;ear;http://purl.obolibrary.org/obo/BTO_0000368
BTO:0000379;embryo;http://purl.obolibrary.org/obo/BTO_0000379
BTO:0003095;normoblast;http://purl.obolibrary.org/obo/BTO_0003095
BTO:0005087;arteria bulbi penis;http://purl.obolibrary.org/obo/BTO_0005087
BTO:0005098;epidermal stem cell;http://purl.obolibrary.org/obo/BTO_0005098
BTO:0004911;erythroid progenitor cell;http://purl.obolibrary.org/obo/BTO_0004911
BTO:0004922;TAOV cell;http://purl.obolibrary.org/obo/BTO_0004922
BTO:0002853;theca folliculi;http://purl.obolibrary.org/obo/BTO_0002853
BTO:0004834;middle frontal gyrus;http://purl.obolibrary.org/obo/BTO_0004834
BTO:0004845;NHOst cell;http://purl.obolibrary.org/obo/BTO_0004845
BTO:0005580;WDNET cell;http://purl.obolibrary.org/obo/BTO_0005580
BTO:0003730;TUHR-14TKB cell;http://purl.obolibrary.org/obo/BTO_0003730
BTO:0005511;embryonic carcinoma cell;http://purl.obolibrary.org/obo/BTO_0005511
BTO:0005522;plant epidermal cell;http://purl.obolibrary.org/obo/BTO_0005522
BTO:0004199;substantia nigra cell line;http://purl.obolibrary.org/obo/BTO_0004199
BTO:0000517;culture condition:5-methylcytosine-grown cell;http://purl.obolibrary.org/obo/BTO_0000517
BTO:0000528;JTC-27 cell;http://purl.obolibrary.org/obo/BTO_0000528
BTO:0004706;ankle joint;http://purl.obolibrary.org/obo/BTO_0004706
BTO:0005430;STKM-1 cell;http://purl.obolibrary.org/obo/BTO_0005430
BTO:0005441;lateral root;http://purl.obolibrary.org/obo/BTO_0005441
BTO:0004844;NG2 cell;http://purl.obolibrary.org/obo/BTO_0004844
BTO:0004855;PK-8 cell;http://purl.obolibrary.org/obo/BTO_0004855
BTO:0005790;promyelocyte;http://purl.obolibrary.org/obo/BTO_0005790
BTO:0005452;C6/36 cell;http://purl.obolibrary.org/obo/BTO_0005452
BTO:0002841;bile canaliculus;http://purl.obolibrary.org/obo/BTO_0002841
BTO:0002788;mucinous adenocarcinoma cell;http://purl.obolibrary.org/obo/BTO_0002788
BTO:0002852;theca externa;http://purl.obolibrary.org/obo/BTO_0002852
BTO:0004833;large cell neuroendocrine carcinoma cell;http://purl.obolibrary.org/obo/BTO_0004833
BTO:0004047;apical hook;http://purl.obolibrary.org/obo/BTO_0004047
BTO:0004058;C3H10T1/2 cell;http://purl.obolibrary.org/obo/BTO_0004058
BTO:0001300;stem;http://purl.obolibrary.org/obo/BTO_0001300
BTO:0001311;corpus striatum;http://purl.obolibrary.org/obo/BTO_0001311
BTO:0002764;PC6-13 cell;http://purl.obolibrary.org/obo/BTO_0002764
BTO:0002775;ANA-1 cell;http://purl.obolibrary.org/obo/BTO_0002775
BTO:0000783;pancreatic beta cell;http://purl.obolibrary.org/obo/BTO_0000783
BTO:0002055;XD-6 cell;http://purl.obolibrary.org/obo/BTO_0002055
BTO:0004891;CH-27 cell;http://purl.obolibrary.org/obo/BTO_0004891
BTO:0003303;MDA-Panc-28 cell;http://purl.obolibrary.org/obo/BTO_0003303
BTO:0001322;culture condition:succinate-grown cell;http://purl.obolibrary.org/obo/BTO_0001322
BTO:0003314;J.CaM1.6 cell;http://purl.obolibrary.org/obo/BTO_0003314
BTO:0001020;periodontal ligament;http://purl.obolibrary.org/obo/BTO_0001020
BTO:0003012;NCI-H1264 cell;http://purl.obolibrary.org/obo/BTO_0003012
BTO:0005004;UROtsa cell;http://purl.obolibrary.org/obo/BTO_0005004
BTO:0004094;epithelial ovarian cancer cell;http://purl.obolibrary.org/obo/BTO_0004094
BTO:0001865;PK-15 cell;http://purl.obolibrary.org/obo/BTO_0001865
BTO:0001876;thyroid cell line;http://purl.obolibrary.org/obo/BTO_0001876
BTO:0003001;EBC-1 cell;http://purl.obolibrary.org/obo/BTO_0003001
BTO:0004429;H-59 cell;http://purl.obolibrary.org/obo/BTO_0004429
BTO:0000761;collecting duct;http://purl.obolibrary.org/obo/BTO_0000761
BTO:0001818;stomach smooth muscle;http://purl.obolibrary.org/obo/BTO_0001818
BTO:0001829;choroid;http://purl.obolibrary.org/obo/BTO_0001829
BTO:0000772;lymphoblast;http://purl.obolibrary.org/obo/BTO_0000772
BTO:0002404;YMB-1 cell;http://purl.obolibrary.org/obo/BTO_0002404
BTO:0000412;epiphyseal growth plate;http://purl.obolibrary.org/obo/BTO_0000412
BTO:0002415;PG-LH7 cell;http://purl.obolibrary.org/obo/BTO_0002415
BTO:0000423;epitrochlearis;http://purl.obolibrary.org/obo/BTO_0000423
BTO:0002426;CHOP cell;http://purl.obolibrary.org/obo/BTO_0002426
BTO:0004407;CB33 cell;http://purl.obolibrary.org/obo/BTO_0004407
BTO:0003361;anterior visceral endoderm;http://purl.obolibrary.org/obo/BTO_0003361
BTO:0004418;Daltons lymphoma ascites;http://purl.obolibrary.org/obo/BTO_0004418
BTO:0005844;vaginal epithelial cell line;http://purl.obolibrary.org/obo/BTO_0005844
BTO:0003852;astroglia;http://purl.obolibrary.org/obo/BTO_0003852
BTO:0005855;SCC-9 cell;http://purl.obolibrary.org/obo/BTO_0005855
BTO:0002473;infundibular nucleus;http://purl.obolibrary.org/obo/BTO_0002473
BTO:0004465;LAMA-84 cell;http://purl.obolibrary.org/obo/BTO_0004465
BTO:0004740;CGTH-W1 cell;http://purl.obolibrary.org/obo/BTO_0004740
BTO:0004476;MES-23.5 cell;http://purl.obolibrary.org/obo/BTO_0004476
BTO:0002462;posterior nuclear complex of thalamus;http://purl.obolibrary.org/obo/BTO_0002462
BTO:0003519;LI90 cell;http://purl.obolibrary.org/obo/BTO_0003519
BTO:0001527;PAP-HT25 cell;http://purl.obolibrary.org/obo/BTO_0001527
BTO:0004452;LN-702 cell;http://purl.obolibrary.org/obo/BTO_0004452
BTO:0004430;HBL-52 cell;http://purl.obolibrary.org/obo/BTO_0004430
BTO:0001714;duodenal adenocarcinoma cell;http://purl.obolibrary.org/obo/BTO_0001714
BTO:0003706;WTK-1 cell;http://purl.obolibrary.org/obo/BTO_0003706
BTO:0003717;vesicular gland;http://purl.obolibrary.org/obo/BTO_0003717
BTO:0005709;IGR-3 cell;http://purl.obolibrary.org/obo/BTO_0005709
BTO:0001725;floral meristem;http://purl.obolibrary.org/obo/BTO_0001725
BTO:0004441;UT-SCC-15 cell;http://purl.obolibrary.org/obo/BTO_0004441
BTO:0003830;culture condition:rutin-grown cell;http://purl.obolibrary.org/obo/BTO_0003830
BTO:0003841;plant organ culture;http://purl.obolibrary.org/obo/BTO_0003841
BTO:0000610;hybridoma cell;http://purl.obolibrary.org/obo/BTO_0000610
BTO:0005833;plant gall;http://purl.obolibrary.org/obo/BTO_0005833
BTO:0001079;trophoblast;http://purl.obolibrary.org/obo/BTO_0001079
BTO:0005545;renal epithelial cell;http://purl.obolibrary.org/obo/BTO_0005545
BTO:0003764;NCI cell;http://purl.obolibrary.org/obo/BTO_0003764
BTO:0003553;MGH-UI cell;http://purl.obolibrary.org/obo/BTO_0003553
BTO:0001772;olfactory organ;http://purl.obolibrary.org/obo/BTO_0001772
BTO:0005556;luminal prostate epithelium cell;http://purl.obolibrary.org/obo/BTO_0005556
BTO:0005820;CATH.a cell;http://purl.obolibrary.org/obo/BTO_0005820
BTO:0002807;prefrontal cortex;http://purl.obolibrary.org/obo/BTO_0002807
BTO:0000815;MDA-MB-231 cell;http://purl.obolibrary.org/obo/BTO_0000815
BTO:0002818;HCE-7 cell;http://purl.obolibrary.org/obo/BTO_0002818
BTO:0000826;mantle cavity;http://purl.obolibrary.org/obo/BTO_0000826
BTO:0002829;KARPAS-299 cell;http://purl.obolibrary.org/obo/BTO_0002829
BTO:0001761;nasal vestibule;http://purl.obolibrary.org/obo/BTO_0001761
BTO:0005385;root quiescent center;http://purl.obolibrary.org/obo/BTO_0005385
BTO:0001703;right atrium;http://purl.obolibrary.org/obo/BTO_0001703
BTO:0005396;SKMG cell;http://purl.obolibrary.org/obo/BTO_0005396
BTO:0002300;hilum nuclei olivaris inferioris;http://purl.obolibrary.org/obo/BTO_0002300
BTO:0000367;duodenal mucosa;http://purl.obolibrary.org/obo/BTO_0000367
BTO:0000020;abdomen;http://purl.obolibrary.org/obo/BTO_0000020
BTO:0000378;elytron;http://purl.obolibrary.org/obo/BTO_0000378
BTO:0005407;culture condition:4-methylsalicylate-grown cell;http://purl.obolibrary.org/obo/BTO_0005407
BTO:0004150;thoracic spine;http://purl.obolibrary.org/obo/BTO_0004150
BTO:0005418;plant oil gland;http://purl.obolibrary.org/obo/BTO_0005418
BTO:0000738;HL-60 cell;http://purl.obolibrary.org/obo/BTO_0000738
BTO:0001124;promastigote;http://purl.obolibrary.org/obo/BTO_0001124
BTO:0000749;sporozoan form;http://purl.obolibrary.org/obo/BTO_0000749
BTO:0003740;TALL-104 cell;http://purl.obolibrary.org/obo/BTO_0003740
BTO:0003751;submucosal gland;http://purl.obolibrary.org/obo/BTO_0003751
BTO:0000784;lymph node;http://purl.obolibrary.org/obo/BTO_0000784
BTO:0002787;clear cell adenocarcinoma cell;http://purl.obolibrary.org/obo/BTO_0002787
BTO:0000795;L-5178-Y cell;http://purl.obolibrary.org/obo/BTO_0000795
BTO:0002798;culture condition:N-decanoyl-L-homoserine lactone-grown cell;http://purl.obolibrary.org/obo/BTO_0002798
BTO:0003384;small intestine adenoma cell;http://purl.obolibrary.org/obo/BTO_0003384
BTO:0004705;connecting stalk;http://purl.obolibrary.org/obo/BTO_0004705
BTO:0002449;hypothalamic nucleus;http://purl.obolibrary.org/obo/BTO_0002449
BTO:0001392;culture condition:trans-aconitate-grown cell;http://purl.obolibrary.org/obo/BTO_0001392
BTO:0003395;Spemanns organizer;http://purl.obolibrary.org/obo/BTO_0003395
BTO:0004716;null cell;http://purl.obolibrary.org/obo/BTO_0004716
BTO:0005440;PC-7 cell;http://purl.obolibrary.org/obo/BTO_0005440
BTO:0005451;C32-TG cell;http://purl.obolibrary.org/obo/BTO_0005451
BTO:0004727;larval brain;http://purl.obolibrary.org/obo/BTO_0004727
BTO:0001334;papilloma cell;http://purl.obolibrary.org/obo/BTO_0001334
BTO:0003337;pulmonary artery smooth muscle cell line;http://purl.obolibrary.org/obo/BTO_0003337
BTO:0001345;T-24 cell;http://purl.obolibrary.org/obo/BTO_0001345
BTO:0003348;C20D cell;http://purl.obolibrary.org/obo/BTO_0003348
BTO:0003601;plant hilum;http://purl.obolibrary.org/obo/BTO_0003601
BTO:0001356;tendon;http://purl.obolibrary.org/obo/BTO_0001356
BTO:0002782;inferior mesenteric vein;http://purl.obolibrary.org/obo/BTO_0002782
BTO:0004763;V866 cell;http://purl.obolibrary.org/obo/BTO_0004763
BTO:0004774;trophoblast stem cell;http://purl.obolibrary.org/obo/BTO_0004774
BTO:0005809;HMVEC-dLy cell;http://purl.obolibrary.org/obo/BTO_0005809
BTO:0002760;PC6-8 cell;http://purl.obolibrary.org/obo/BTO_0002760
BTO:0003817;culture condition:butane-grown cell;http://purl.obolibrary.org/obo/BTO_0003817
BTO:0002771;olfactory ensheathing cell;http://purl.obolibrary.org/obo/BTO_0002771
BTO:0003828;culture condition:polyurethane foam-grown cell;http://purl.obolibrary.org/obo/BTO_0003828
BTO:0005302;GI-102 cell;http://purl.obolibrary.org/obo/BTO_0005302
BTO:0005313;nerve sheath;http://purl.obolibrary.org/obo/BTO_0005313
BTO:0002438;Dogiel's corpuscle;http://purl.obolibrary.org/obo/BTO_0002438
BTO:0002702;medial amygdaloid nucleus;http://purl.obolibrary.org/obo/BTO_0002702
BTO:0000633;intestine-407 cell;http://purl.obolibrary.org/obo/BTO_0000633
BTO:0000644;intestinal juice;http://purl.obolibrary.org/obo/BTO_0000644
BTO:0002425;MSTO-211H cell;http://purl.obolibrary.org/obo/BTO_0002425
BTO:0003360;extraembryonic tissue;http://purl.obolibrary.org/obo/BTO_0003360
BTO:0004417;Daltons lymphoma ascites cell;http://purl.obolibrary.org/obo/BTO_0004417
BTO:0002636;1HAEo cell;http://purl.obolibrary.org/obo/BTO_0002636
BTO:0003371;endometrial spiral artery;http://purl.obolibrary.org/obo/BTO_0003371
BTO:0004428;H4-II-E-C3 cell;http://purl.obolibrary.org/obo/BTO_0004428
BTO:0005003;villous trophoblast;http://purl.obolibrary.org/obo/BTO_0005003
BTO:0005014;B-cell leukemia cell;http://purl.obolibrary.org/obo/BTO_0005014
BTO:0003022;NCI-H69 cell;http://purl.obolibrary.org/obo/BTO_0003022
BTO:0005025;HEK-293-TrkB cell;http://purl.obolibrary.org/obo/BTO_0005025
BTO:0000782;T-lymphocyte;http://purl.obolibrary.org/obo/BTO_0000782
BTO:0003382;inner ear vestibulum;http://purl.obolibrary.org/obo/BTO_0003382
BTO:0005072;NB5 cell;http://purl.obolibrary.org/obo/BTO_0005072
BTO:0003080;pleural fluid;http://purl.obolibrary.org/obo/BTO_0003080
BTO:0005083;plant mucous cell;http://purl.obolibrary.org/obo/BTO_0005083
BTO:0001737;hemangioendothelioma cell;http://purl.obolibrary.org/obo/BTO_0001737
BTO:0000691;culture condition:L-fucose-induced cell;http://purl.obolibrary.org/obo/BTO_0000691
BTO:0000480;forestomach;http://purl.obolibrary.org/obo/BTO_0000480
BTO:0002472;ventromedial hypothalamic nucleus;http://purl.obolibrary.org/obo/BTO_0002472
BTO:0001748;mandible;http://purl.obolibrary.org/obo/BTO_0001748
BTO:0004126;Huh-7.5 cell;http://purl.obolibrary.org/obo/BTO_0004126
BTO:0005061;PC-12K cell;http://purl.obolibrary.org/obo/BTO_0005061
BTO:0004337;THC-H5D cell;http://purl.obolibrary.org/obo/BTO_0004337
BTO:0003011;NCI-H1334 cell;http://purl.obolibrary.org/obo/BTO_0003011
BTO:0001759;molaris;http://purl.obolibrary.org/obo/BTO_0001759
BTO:0004464;IOMM-Lee cell;http://purl.obolibrary.org/obo/BTO_0004464
BTO:0002483;interventricular septum;http://purl.obolibrary.org/obo/BTO_0002483
BTO:0004475;MEL cell;http://purl.obolibrary.org/obo/BTO_0004475
BTO:0004750;129S6 cell;http://purl.obolibrary.org/obo/BTO_0004750
BTO:0001289;squamous cell carcinoma cell;http://purl.obolibrary.org/obo/BTO_0001289
BTO:0005854;pronephric tubule;http://purl.obolibrary.org/obo/BTO_0005854
BTO:0000043;cerebellar cortex;http://purl.obolibrary.org/obo/BTO_0000043
BTO:0000054;albumen gland;http://purl.obolibrary.org/obo/BTO_0000054
BTO:0004302;plant epithelium;http://purl.obolibrary.org/obo/BTO_0004302
BTO:0002310;mammary myoepithelium;http://purl.obolibrary.org/obo/BTO_0002310
BTO:0003774;SCC-25 cell;http://purl.obolibrary.org/obo/BTO_0003774
BTO:0001782;peritoneal cavity;http://purl.obolibrary.org/obo/BTO_0001782
BTO:0005766;A2780/CP cell;http://purl.obolibrary.org/obo/BTO_0005766
BTO:0005777;midgut diverticulum;http://purl.obolibrary.org/obo/BTO_0005777
BTO:0001713;dorsum;http://purl.obolibrary.org/obo/BTO_0001713
BTO:0001724;ependymocyte;http://purl.obolibrary.org/obo/BTO_0001724
BTO:0002670;medial geniculate nucleus;http://purl.obolibrary.org/obo/BTO_0002670
BTO:0004313;GM16096 cell;http://purl.obolibrary.org/obo/BTO_0004313
BTO:0002321;intermediate muscle fiber;http://purl.obolibrary.org/obo/BTO_0002321
BTO:0004324;osteoblast cell line;http://purl.obolibrary.org/obo/BTO_0004324
BTO:0004011;PNET-2 cell;http://purl.obolibrary.org/obo/BTO_0004011
BTO:0004878;enteric muscle;http://purl.obolibrary.org/obo/BTO_0004878
BTO:0004000;M-28-K cell;http://purl.obolibrary.org/obo/BTO_0004000
BTO:0004371;medial vestibular nucleus;http://purl.obolibrary.org/obo/BTO_0004371
BTO:0002828;HMEC-1 cell;http://purl.obolibrary.org/obo/BTO_0002828
BTO:0001760;myotube;http://purl.obolibrary.org/obo/BTO_0001760
BTO:0003763;SHAC cell;http://purl.obolibrary.org/obo/BTO_0003763
BTO:0001771;AN3CA cell;http://purl.obolibrary.org/obo/BTO_0001771
BTO:0001422;uterine endometrium;http://purl.obolibrary.org/obo/BTO_0001422
